1, -1, 0, 1, 0, 0, -1, 1, 0, 1|000011001
1, -1, 0, 1, 0, 0, -1, 0, 1, 1|000010000
1, -1, 0, 1, 1, 0, 0, -1, 0, 1|001001101
1, -1, 0, 1, 0, 1, 0, -1, 0, 1|000010000
1, -1, 0, 1, 0, 0, 1, -1, 0, 1|000000000
1, -1, 0, 1, 0, 0, 0, -1, 1, 1|000010000
1, -1, 0, 1, 1, 0, 0, 0, -1, 1|001001110
1, -1, 0, 1, 0, 1, 0, 0, -1, 1|001010110
1, -1, 0, 1, 0, 0, 1, 0, -1, 1|000000000
1, -1, 0, 1, 0, 0, 0, 1, -1, 1|000000100
1, -1, -1, 0, 1, 1, 0, 0, 0, 1|000100111
1, -1, -1, 0, 1, 0, 1, 0, 0, 1|000101011
1, -1, -1, 0, 1, 0, 0, 1, 0, 1|000000001
1, -1, -1, 0, 1, 0, 0, 0, 1, 1|000000000
1, -1, 0, -1, 1, 1, 0, 0, 0, 1|000000001
1, -1, 0, -1, 1, 0, 1, 0, 0, 1|001001011
1, -1, 0, -1, 1, 0, 0, 1, 0, 1|000000001
1, -1, 0, -1, 1, 0, 0, 0, 1, 1|000000000
1, -1, 0, 0, 1, -1, 1, 0, 0, 1|001100011
1, -1, 0, 0, 1, -1, 0, 1, 0, 1|000000001
1, -1, 0, 0, 1, -1, 0, 0, 1, 1|000000000
1, -1, 0, 0, 1, 1, -1, 0, 0, 1|001100011
1, -1, 0, 0, 1, 0, -1, 1, 0, 1|000000001
1, -1, 0, 0, 1, 0, -1, 0, 1, 1|000000000
1, -1, 0, 0, 1, 1, 0, -1, 0, 1|001100101
1, -1, 0, 0, 1, 0, 1, -1, 0, 1|001101001
1, -1, 0, 0, 1, 0, 0, -1, 1, 1|000000000
1, -1, 0, 0, 1, 1, 0, 0, -1, 1|000100000
1, -1, 0, 0, 1, 0, 1, 0, -1, 1|001101010
1, -1, 0, 0, 1, 0, 0, 1, -1, 1|001101100
1, -1, -1, 0, 0, 1, 1, 0, 0, 1|000110011
1, -1, -1, 0, 0, 1, 0, 1, 0, 1|000110101
1, -1, -1, 0, 0, 1, 0, 0, 1, 1|000010000
1, -1, 0, -1, 0, 1, 1, 0, 0, 1|000010001
1, -1, 0, -1, 0, 1, 0, 1, 0, 1|000000001
1, -1, 0, -1, 0, 1, 0, 0, 1, 1|001010110
1, -1, 0, 0, -1, 1, 1, 0, 0, 1|000000010
1, -1, 0, 0, -1, 1, 0, 1, 0, 1|000000101
1, -1, 0, 0, -1, 1, 0, 0, 1, 1|001000010
1, -1, 0, 0, 0, 1, -1, 1, 0, 1|000010001
1, -1, 0, 0, 0, 1, -1, 0, 1, 1|001110010
1, -1, 0, 0, 0, 1, 1, -1, 0, 1|000010000
1, -1, 0, 0, 0, 1, 0, -1, 1, 1|000010000
1, -1, 0, 0, 0, 1, 1, 0, -1, 1|000100000
1, -1, 0, 0, 0, 1, 0, 1, -1, 1|000110100
1, -1, -1, 0, 0, 0, 1, 1, 0, 1|000111001
1, -1, -1, 0, 0, 0, 1, 0, 1, 1|000111010
1, -1, 0, -1, 0, 0, 1, 1, 0, 1|000000001
1, -1, 0, -1, 0, 0, 1, 0, 1, 1|001011010
1, -1, 0, 0, -1, 0, 1, 1, 0, 1|001101001
1, -1, 0, 0, -1, 0, 1, 0, 1, 1|000000010
1, -1, 0, 0, 0, -1, 1, 1, 0, 1|001110001
1, -1, 0, 0, 0, -1, 1, 0, 1, 1|001110010
1, -1, 0, 0, 0, 0, 1, -1, 1, 1|000010000
1, -1, 0, 0, 0, 0, 1, 1, -1, 1|000100000
1, -1, -1, 0, 0, 0, 0, 1, 1, 1|000111100
1, -1, 0, -1, 0, 0, 0, 1, 1, 1|001011100
1, -1, 0, 0, -1, 0, 0, 1, 1, 1|000000100
1, -1, 0, 0, 0, -1, 0, 1, 1, 1|001110100
1, -1, 0, 0, 0, 0, -1, 1, 1, 1|000010000
1, 1, -1, -1, 1, 0, 0, 0, 0, 1|000001111
1, 1, -1, -1, 0, 1, 0, 0, 0, 1|000010011
1, 1, -1, -1, 0, 0, 1, 0, 0, 1|000001000
1, 1, -1, -1, 0, 0, 0, 1, 0, 1|000010000
1, 1, -1, -1, 0, 0, 0, 0, 1, 1|000010000
1, 1, -1, 1, -1, 0, 0, 0, 0, 1|000000100
1, 1, -1, 0, -1, 1, 0, 0, 0, 1|000000100
1, 1, -1, 0, -1, 0, 1, 0, 0, 1|000100000
1, 1, -1, 0, -1, 0, 0, 1, 0, 1|000101101
1, 1, -1, 0, -1, 0, 0, 0, 1, 1|000101100
1, 1, -1, 1, 0, -1, 0, 0, 0, 1|000000101
1, 1, -1, 0, 1, -1, 0, 0, 0, 1|000000001
1, 1, -1, 0, 0, -1, 1, 0, 0, 1|000100001
1, 1, -1, 0, 0, -1, 0, 1, 0, 1|000010001
1, 1, -1, 0, 0, -1, 0, 0, 1, 1|000010000
1, 1, -1, 1, 0, 0, -1, 0, 0, 1|000011011
1, 1, -1, 0, 1, 0, -1, 0, 0, 1|000101011
1, 1, -1, 0, 0, 1, -1, 0, 0, 1|000010011
1, 1, -1, 0, 0, 0, -1, 1, 0, 1|000010000
1, 1, -1, 0, 0, 0, -1, 0, 1, 1|000010000
1, 1, -1, 1, 0, 0, 0, -1, 0, 1|000000100
1, 1, -1, 0, 1, 0, 0, -1, 0, 1|000000001
1, 1, -1, 0, 0, 1, 0, -1, 0, 1|000000100
1, 1, -1, 0, 0, 0, 1, -1, 0, 1|000100000
1, 1, -1, 0, 0, 0, 0, -1, 1, 1|000010000
1, 1, -1, 1, 0, 0, 0, 0, -1, 1|000001100
1, 1, -1, 0, 1, 0, 0, 0, -1, 1|000001010
1, 1, -1, 0, 0, 1, 0, 0, -1, 1|000000100
1, 1, -1, 0, 0, 0, 1, 0, -1, 1|000001000
1, 1, -1, 0, 0, 0, 0, 1, -1, 1|000011000
1, 0, -1, 1, -1, 1, 0, 0, 0, 1|000000100
1, 0, -1, 1, -1, 0, 1, 0, 0, 1|000000000
1, 0, -1, 1, -1, 0, 0, 1, 0, 1|000000100
1, 0, -1, 1, -1, 0, 0, 0, 1, 1|000000100
1, 0, -1, 1, 1, -1, 0, 0, 0, 1|000000001
1, 0, -1, 1, 0, -1, 1, 0, 0, 1|000000000
1, 0, -1, 1, 0, -1, 0, 1, 0, 1|000000101
1, 0, -1, 1, 0, -1, 0, 0, 1, 1|010010110
1, 0, -1, 1, 1, 0, -1, 0, 0, 1|010001011
1, 0, -1, 1, 0, 1, -1, 0, 0, 1|000010000
1, 0, -1, 1, 0, 0, -1, 1, 0, 1|000011001
1, 0, -1, 1, 0, 0, -1, 0, 1, 1|000010000
1, 0, -1, 1, 1, 0, 0, -1, 0, 1|010001101
1, 0, -1, 1, 0, 1, 0, -1, 0, 1|010010101
1, 0, -1, 1, 0, 0, 1, -1, 0, 1|000000000
1, 0, -1, 1, 0, 0, 0, -1, 1, 1|010011100
1, 0, -1, 1, 1, 0, 0, 0, -1, 1|000001000
1, 0, -1, 1, 0, 1, 0, 0, -1, 1|010010110
1, 0, -1, 1, 0, 0, 1, 0, -1, 1|000000000
1, 0, -1, 1, 0, 0, 0, 1, -1, 1|000001100
1, 0, -1, -1, 1, 1, 0, 0, 0, 1|000000001
1, 0, -1, -1, 1, 0, 1, 0, 0, 1|000000001
1, 0, -1, -1, 1, 0, 0, 1, 0, 1|010001101
1, 0, -1, -1, 1, 0, 0, 0, 1, 1|000000000
1, 0, -1, 0, 1, -1, 1, 0, 0, 1|000000001
1, 0, -1, 0, 1, -1, 0, 1, 0, 1|000000001
1, 0, -1, 0, 1, -1, 0, 0, 1, 1|000000000
1, 0, -1, 0, 1, 1, -1, 0, 0, 1|010100011
1, 0, -1, 0, 1, 0, -1, 1, 0, 1|010101001
1, 0, -1, 0, 1, 0, -1, 0, 1, 1|000000000
1, 0, -1, 0, 1, 1, 0, -1, 0, 1|010100101
1, 0, -1, 0, 1, 0, 1, -1, 0, 1|010101001
1, 0, -1, 0, 1, 0, 0, -1, 1, 1|000000000
1, 0, -1, 0, 1, 1, 0, 0, -1, 1|000100000
1, 0, -1, 0, 1, 0, 1, 0, -1, 1|000001000
1, 0, -1, 0, 1, 0, 0, 1, -1, 1|000001000
1, 0, -1, -1, 0, 1, 1, 0, 0, 1|000010011
1, 0, -1, -1, 0, 1, 0, 1, 0, 1|000010001
1, 0, -1, -1, 0, 1, 0, 0, 1, 1|000010000
1, 0, -1, 0, -1, 1, 1, 0, 0, 1|000100000
1, 0, -1, 0, -1, 1, 0, 1, 0, 1|000000100
1, 0, -1, 0, -1, 1, 0, 0, 1, 1|010000110
1, 0, -1, 0, 0, 1, -1, 1, 0, 1|000010000
1, 0, -1, 0, 0, 1, -1, 0, 1, 1|000010000
1, 0, -1, 0, 0, 1, 1, -1, 0, 1|000100000
1, 0, -1, 0, 0, 1, 0, -1, 1, 1|000010000
1, 0, -1, 0, 0, 1, 1, 0, -1, 1|000100000
1, 0, -1, 0, 0, 1, 0, 1, -1, 1|000110000
1, 0, -1, -1, 0, 0, 1, 1, 0, 1|000000001
1, 0, -1, -1, 0, 0, 1, 0, 1, 1|010011010
1, 0, -1, 0, -1, 0, 1, 1, 0, 1|010101001
1, 0, -1, 0, -1, 0, 1, 0, 1, 1|010101010
1, 0, -1, 0, 0, -1, 1, 1, 0, 1|000000001
1, 0, -1, 0, 0, -1, 1, 0, 1, 1|010110010
1, 0, -1, 0, 0, 0, 1, -1, 1, 1|010111000
1, 0, -1, 0, 0, 0, 1, 1, -1, 1|000001000
1, 0, -1, -1, 0, 0, 0, 1, 1, 1|010011100
1, 0, -1, 0, -1, 0, 0, 1, 1, 1|000000100
1, 0, -1, 0, 0, -1, 0, 1, 1, 1|010110100
1, 0, -1, 0, 0, 0, -1, 1, 1, 1|000010000
1, 1, 1, -1, -1, 0, 0, 0, 0, 1|000000000
1, 1, 0, -1, -1, 1, 0, 0, 0, 1|001000000
1, 1, 0, -1, -1, 0, 1, 0, 0, 1|000001000
1, 1, 0, -1, -1, 0, 0, 1, 0, 1|001001000
1, 1, 0, -1, -1, 0, 0, 0, 1, 1|001001000
1, 1, 1, -1, 0, -1, 0, 0, 0, 1|000000000
1, 1, 0, -1, 1, -1, 0, 0, 0, 1|001000111
1, 1, 0, -1, 0, -1, 1, 0, 0, 1|001010000
1, 1, 0, -1, 0, -1, 0, 1, 0, 1|000010000
1, 1, 0, -1, 0, -1, 0, 0, 1, 1|000010000
1, 1, 1, -1, 0, 0, -1, 0, 0, 1|000000000
1, 1, 0, -1, 1, 0, -1, 0, 0, 1|001001011
1, 1, 0, -1, 0, 1, -1, 0, 0, 1|001010011
1, 1, 0, -1, 0, 0, -1, 1, 0, 1|001011001
1, 1, 0, -1, 0, 0, -1, 0, 1, 1|001011010
1, 1, 1, -1, 0, 0, 0, -1, 0, 1|000000000
1, 1, 0, -1, 1, 0, 0, -1, 0, 1|001001101
1, 1, 0, -1, 0, 1, 0, -1, 0, 1|001000000
1, 1, 0, -1, 0, 0, 1, -1, 0, 1|001000000
1, 1, 0, -1, 0, 0, 0, -1, 1, 1|001011100
1, 1, 1, -1, 0, 0, 0, 0, -1, 1|000000000
1, 1, 0, -1, 1, 0, 0, 0, -1, 1|001001110
1, 1, 0, -1, 0, 1, 0, 0, -1, 1|001000000
1, 1, 0, -1, 0, 0, 1, 0, -1, 1|001000000
1, 1, 0, -1, 0, 0, 0, 1, -1, 1|001011100
1, 0, 1, -1, -1, 1, 0, 0, 0, 1|010000111
1, 0, 1, -1, -1, 0, 1, 0, 0, 1|010001000
1, 0, 1, -1, -1, 0, 0, 1, 0, 1|000001000
1, 0, 1, -1, -1, 0, 0, 0, 1, 1|000001000
1, 0, 1, -1, 1, -1, 0, 0, 0, 1|010000111
1, 0, 1, -1, 0, -1, 1, 0, 0, 1|000010000
1, 0, 1, -1, 0, -1, 0, 1, 0, 1|000010000
1, 0, 1, -1, 0, -1, 0, 0, 1, 1|000010000
1, 0, 1, -1, 1, 0, -1, 0, 0, 1|010001011
1, 0, 1, -1, 0, 1, -1, 0, 0, 1|010010011
1, 0, 1, -1, 0, 0, -1, 1, 0, 1|010011001
1, 0, 1, -1, 0, 0, -1, 0, 1, 1|010011010
1, 0, 1, -1, 1, 0, 0, -1, 0, 1|010001101
1, 0, 1, -1, 0, 1, 0, -1, 0, 1|010010101
1, 0, 1, -1, 0, 0, 1, -1, 0, 1|010011001
1, 0, 1, -1, 0, 0, 0, -1, 1, 1|010011100
1, 0, 1, -1, 1, 0, 0, 0, -1, 1|010001110
1, 0, 1, -1, 0, 1, 0, 0, -1, 1|010000000
1, 0, 1, -1, 0, 0, 1, 0, -1, 1|010011010
1, 0, 1, -1, 0, 0, 0, 1, -1, 1|010000000
1, 0, 0, -1, 1, -1, 1, 0, 0, 1|011000011
1, 0, 0, -1, 1, -1, 0, 1, 0, 1|011000101
1, 0, 0, -1, 1, -1, 0, 0, 1, 1|000000000
1, 0, 0, -1, 1, 1, -1, 0, 0, 1|000000001
1, 0, 0, -1, 1, 0, -1, 1, 0, 1|011001001
1, 0, 0, -1, 1, 0, -1, 0, 1, 1|000000000
1, 0, 0, -1, 1, 1, 0, -1, 0, 1|000000001
1, 0, 0, -1, 1, 0, 1, -1, 0, 1|011001001
1, 0, 0, -1, 1, 0, 0, -1, 1, 1|000000000
1, 0, 0, -1, 1, 1, 0, 0, -1, 1|011000110
1, 0, 0, -1, 1, 0, 1, 0, -1, 1|001000000
1, 0, 0, -1, 1, 0, 0, 1, -1, 1|010000000
1, 0, 0, -1, -1, 1, 1, 0, 0, 1|011000011
1, 0, 0, -1, -1, 1, 0, 1, 0, 1|001000001
1, 0, 0, -1, -1, 1, 0, 0, 1, 1|001000000
1, 0, 0, -1, 0, 1, -1, 1, 0, 1|011010001
1, 0, 0, -1, 0, 1, -1, 0, 1, 1|011010010
1, 0, 0, -1, 0, 1, 1, -1, 0, 1|001010000
1, 0, 0, -1, 0, 1, 0, -1, 1, 1|011010100
1, 0, 0, -1, 0, 1, 1, 0, -1, 1|011010000
1, 0, 0, -1, 0, 1, 0, 1, -1, 1|011010000
1, 0, 0, -1, -1, 0, 1, 1, 0, 1|000001000
1, 0, 0, -1, -1, 0, 1, 0, 1, 1|000001010
1, 0, 0, -1, 0, -1, 1, 1, 0, 1|000010001
1, 0, 0, -1, 0, -1, 1, 0, 1, 1|000010000
1, 0, 0, -1, 0, 0, 1, -1, 1, 1|000010000
1, 0, 0, -1, 0, 0, 1, 1, -1, 1|000001000
1, 0, 0, -1, -1, 0, 0, 1, 1, 1|000001100
1, 0, 0, -1, 0, -1, 0, 1, 1, 1|000010000
1, 0, 0, -1, 0, 0, -1, 1, 1, 1|000010000
1, 1, 1, 0, -1, -1, 0, 0, 0, 1|000000000
1, 1, 0, 1, -1, -1, 0, 0, 0, 1|001000111
1, 1, 0, 0, -1, -1, 1, 0, 0, 1|000100000
1, 1, 0, 0, -1, -1, 0, 1, 0, 1|001100000
1, 1, 0, 0, -1, -1, 0, 0, 1, 1|001100000
1, 1, 1, 0, -1, 0, -1, 0, 0, 1|000000000
1, 1, 0, 1, -1, 0, -1, 0, 0, 1|001000000
1, 1, 0, 0, -1, 1, -1, 0, 0, 1|001000000
1, 1, 0, 0, -1, 0, -1, 1, 0, 1|001000000
1, 1, 0, 0, -1, 0, -1, 0, 1, 1|001000000
1, 1, 1, 0, -1, 0, 0, -1, 0, 1|000000000
1, 1, 0, 1, -1, 0, 0, -1, 0, 1|001001101
1, 1, 0, 0, -1, 1, 0, -1, 0, 1|001000000
1, 1, 0, 0, -1, 0, 1, -1, 0, 1|001101001
1, 1, 0, 0, -1, 0, 0, -1, 1, 1|001000000
1, 1, 1, 0, -1, 0, 0, 0, -1, 1|000000000
1, 1, 0, 1, -1, 0, 0, 0, -1, 1|001001110
1, 1, 0, 0, -1, 1, 0, 0, -1, 1|001000000
1, 1, 0, 0, -1, 0, 1, 0, -1, 1|001101010
1, 1, 0, 0, -1, 0, 0, 1, -1, 1|001000000
1, 0, 1, 1, -1, -1, 0, 0, 0, 1|010000111
1, 0, 1, 0, -1, -1, 1, 0, 0, 1|000100000
1, 0, 1, 0, -1, -1, 0, 1, 0, 1|000100000
1, 0, 1, 0, -1, -1, 0, 0, 1, 1|010100000
1, 0, 1, 1, -1, 0, -1, 0, 0, 1|010000000
1, 0, 1, 0, -1, 1, -1, 0, 0, 1|010100011
1, 0, 1, 0, -1, 0, -1, 1, 0, 1|010000000
1, 0, 1, 0, -1, 0, -1, 0, 1, 1|010101010
1, 0, 1, 1, -1, 0, 0, -1, 0, 1|010000000
1, 0, 1, 0, -1, 1, 0, -1, 0, 1|010000000
1, 0, 1, 0, -1, 0, 1, -1, 0, 1|010000000
1, 0, 1, 0, -1, 0, 0, -1, 1, 1|010000000
1, 0, 1, 1, -1, 0, 0, 0, -1, 1|010001110
1, 0, 1, 0, -1, 1, 0, 0, -1, 1|010000000
1, 0, 1, 0, -1, 0, 1, 0, -1, 1|010101010
1, 0, 1, 0, -1, 0, 0, 1, -1, 1|010000000
1, 0, 0, 1, -1, -1, 1, 0, 0, 1|000000000
1, 0, 0, 1, -1, -1, 0, 1, 0, 1|000000100
1, 0, 0, 1, -1, -1, 0, 0, 1, 1|000000100
1, 0, 0, 1, -1, 1, -1, 0, 0, 1|011000011
1, 0, 0, 1, -1, 0, -1, 1, 0, 1|001000000
1, 0, 0, 1, -1, 0, -1, 0, 1, 1|011000010
1, 0, 0, 1, -1, 1, 0, -1, 0, 1|010000100
1, 0, 0, 1, -1, 0, 1, -1, 0, 1|000000000
1, 0, 0, 1, -1, 0, 0, -1, 1, 1|010000100
1, 0, 0, 1, -1, 1, 0, 0, -1, 1|000000100
1, 0, 0, 1, -1, 0, 1, 0, -1, 1|000000000
1, 0, 0, 1, -1, 0, 0, 1, -1, 1|000000100
1, 0, 0, 0, -1, 1, -1, 1, 0, 1|001000000
1, 0, 0, 0, -1, 1, -1, 0, 1, 1|001000000
1, 0, 0, 0, -1, 1, 1, -1, 0, 1|010000000
1, 0, 0, 0, -1, 1, 0, -1, 1, 1|011000000
1, 0, 0, 0, -1, 1, 1, 0, -1, 1|000100000
1, 0, 0, 0, -1, 1, 0, 1, -1, 1|011100100
1, 0, 0, 0, -1, -1, 1, 1, 0, 1|000100000
1, 0, 0, 0, -1, -1, 1, 0, 1, 1|000100000
1, 0, 0, 0, -1, 0, 1, -1, 1, 1|010100000
1, 0, 0, 0, -1, 0, 1, 1, -1, 1|000100000
1, 0, 0, 0, -1, -1, 0, 1, 1, 1|000100100
1, 0, 0, 0, -1, 0, -1, 1, 1, 1|001101000
1, 1, 1, 0, 0, -1, -1, 0, 0, 1|000000000
1, 1, 0, 1, 0, -1, -1, 0, 0, 1|001000000
1, 1, 0, 0, 1, -1, -1, 0, 0, 1|001100011
1, 1, 0, 0, 0, -1, -1, 1, 0, 1|001110001
1, 1, 0, 0, 0, -1, -1, 0, 1, 1|001110010
1, 1, 1, 0, 0, -1, 0, -1, 0, 1|000000000
1, 1, 0, 1, 0, -1, 0, -1, 0, 1|001010101
1, 1, 0, 0, 1, -1, 0, -1, 0, 1|001100101
1, 1, 0, 0, 0, -1, 1, -1, 0, 1|001110001
1, 1, 0, 0, 0, -1, 0, -1, 1, 1|001110100
1, 1, 1, 0, 0, -1, 0, 0, -1, 1|000000000
1, 1, 0, 1, 0, -1, 0, 0, -1, 1|001000000
1, 1, 0, 0, 1, -1, 0, 0, -1, 1|001000000
1, 1, 0, 0, 0, -1, 1, 0, -1, 1|001000000
1, 1, 0, 0, 0, -1, 0, 1, -1, 1|001000000
1, 0, 1, 1, 0, -1, -1, 0, 0, 1|010000000
1, 0, 1, 0, 1, -1, -1, 0, 0, 1|010100011
1, 0, 1, 0, 0, -1, -1, 1, 0, 1|010000000
1, 0, 1, 0, 0, -1, -1, 0, 1, 1|010110010
1, 0, 1, 1, 0, -1, 0, -1, 0, 1|010010101
1, 0, 1, 0, 1, -1, 0, -1, 0, 1|010100101
1, 0, 1, 0, 0, -1, 1, -1, 0, 1|010110001
1, 0, 1, 0, 0, -1, 0, -1, 1, 1|010110100
1, 0, 1, 1, 0, -1, 0, 0, -1, 1|010010110
1, 0, 1, 0, 1, -1, 0, 0, -1, 1|010100110
1, 0, 1, 0, 0, -1, 1, 0, -1, 1|010110010
1, 0, 1, 0, 0, -1, 0, 1, -1, 1|010110100
1, 0, 0, 1, 1, -1, -1, 0, 0, 1|000000001
1, 0, 0, 1, 0, -1, -1, 1, 0, 1|001000000
1, 0, 0, 1, 0, -1, -1, 0, 1, 1|000010000
1, 0, 0, 1, 1, -1, 0, -1, 0, 1|011000101
1, 0, 0, 1, 0, -1, 1, -1, 0, 1|000000000
1, 0, 0, 1, 0, -1, 0, -1, 1, 1|011010100
1, 0, 0, 1, 1, -1, 0, 0, -1, 1|001000100
1, 0, 0, 1, 0, -1, 1, 0, -1, 1|000000000
1, 0, 0, 1, 0, -1, 0, 1, -1, 1|001000000
1, 0, 0, 0, 1, -1, -1, 1, 0, 1|011100001
1, 0, 0, 0, 1, -1, -1, 0, 1, 1|000000000
1, 0, 0, 0, 1, -1, 1, -1, 0, 1|011100001
1, 0, 0, 0, 1, -1, 0, -1, 1, 1|000000000
1, 0, 0, 0, 1, -1, 1, 0, -1, 1|001000000
1, 0, 0, 0, 1, -1, 0, 1, -1, 1|001000000
1, 0, 0, 0, 0, -1, 1, -1, 1, 1|011110000
1, 0, 0, 0, 0, -1, 1, 1, -1, 1|001100000
1, 0, 0, 0, 0, -1, -1, 1, 1, 1|000010000
1, 1, 1, 0, 0, 0, -1, -1, 0, 1|000000000
1, 1, 0, 1, 0, 0, -1, -1, 0, 1|001000001
1, 1, 0, 0, 1, 0, -1, -1, 0, 1|000000001
1, 1, 0, 0, 0, 1, -1, -1, 0, 1|001000001
1, 1, 0, 0, 0, 0, -1, -1, 1, 1|001111000
1, 1, 1, 0, 0, 0, -1, 0, -1, 1|000000000
1, 1, 0, 1, 0, 0, -1, 0, -1, 1|001000010
1, 1, 0, 0, 1, 0, -1, 0, -1, 1|000000010
1, 1, 0, 0, 0, 1, -1, 0, -1, 1|001000010
1, 1, 0, 0, 0, 0, -1, 1, -1, 1|001111000
1, 0, 1, 1, 0, 0, -1, -1, 0, 1|010000001
1, 0, 1, 0, 1, 0, -1, -1, 0, 1|000000001
1, 0, 1, 0, 0, 1, -1, -1, 0, 1|000000001
1, 0, 1, 0, 0, 0, -1, -1, 1, 1|010111000
1, 0, 1, 1, 0, 0, -1, 0, -1, 1|000000010
1, 0, 1, 0, 1, 0, -1, 0, -1, 1|000000010
1, 0, 1, 0, 0, 1, -1, 0, -1, 1|000000010
1, 0, 1, 0, 0, 0, -1, 1, -1, 1|010000000
1, 0, 0, 1, 1, 0, -1, -1, 0, 1|000000001
1, 0, 0, 1, 0, 1, -1, -1, 0, 1|000010001
1, 0, 0, 1, 0, 0, -1, -1, 1, 1|000010000
1, 0, 0, 1, 1, 0, -1, 0, -1, 1|000001010
1, 0, 0, 1, 0, 1, -1, 0, -1, 1|000010010
1, 0, 0, 1, 0, 0, -1, 1, -1, 1|001000000
1, 0, 0, 0, 1, 1, -1, -1, 0, 1|000000001
1, 0, 0, 0, 1, 0, -1, -1, 1, 1|000000000
1, 0, 0, 0, 1, 1, -1, 0, -1, 1|000000010
1, 0, 0, 0, 1, 0, -1, 1, -1, 1|010000000
1, 0, 0, 0, 0, 1, -1, -1, 1, 1|011110000
1, 0, 0, 0, 0, 1, -1, 1, -1, 1|010010000
1, 1, 1, 0, 0, 0, 0, -1, -1, 1|000000000
1, 1, 0, 1, 0, 0, 0, -1, -1, 1|000000100
1, 1, 0, 0, 1, 0, 0, -1, -1, 1|001000100
1, 1, 0, 0, 0, 1, 0, -1, -1, 1|000000100
1, 1, 0, 0, 0, 0, 1, -1, -1, 1|001111000
1, 0, 1, 1, 0, 0, 0, -1, -1, 1|000000100
1, 0, 1, 0, 1, 0, 0, -1, -1, 1|000000100
1, 0, 1, 0, 0, 1, 0, -1, -1, 1|010000100
1, 0, 1, 0, 0, 0, 1, -1, -1, 1|010111000
1, 0, 0, 1, 1, 0, 0, -1, -1, 1|000000100
1, 0, 0, 1, 0, 1, 0, -1, -1, 1|000000100
1, 0, 0, 1, 0, 0, 1, -1, -1, 1|000000000
1, 0, 0, 0, 1, 1, 0, -1, -1, 1|000000100
1, 0, 0, 0, 1, 0, 1, -1, -1, 1|011101000
1, 0, 0, 0, 0, 1, 1, -1, -1, 1|011110000
-1, 1, 1, -1, 1, 0, 0, 0, 0, 1|000000100
-1, 1, 1, -1, 0, 1, 0, 0, 0, 1|000000101
-1, 1, 1, -1, 0, 0, 1, 0, 0, 1|000010000
-1, 1, 1, -1, 0, 0, 0, 1, 0, 1|000010100
-1, 1, 1, -1, 0, 0, 0, 0, 1, 1|000001100
-1, 1, 1, 1, -1, 0, 0, 0, 0, 1|000000001
-1, 1, 1, 0, -1, 1, 0, 0, 0, 1|000000001
-1, 1, 1, 0, -1, 0, 1, 0, 0, 1|000101001
-1, 1, 1, 0, -1, 0, 0, 1, 0, 1|000101101
-1, 1, 1, 0, -1, 0, 0, 0, 1, 1|000001000
-1, 1, 1, 1, 0, -1, 0, 0, 0, 1|000010110
-1, 1, 1, 0, 1, -1, 0, 0, 0, 1|000100111
-1, 1, 1, 0, 0, -1, 1, 0, 0, 1|000010000
-1, 1, 1, 0, 0, -1, 0, 1, 0, 1|000010000
-1, 1, 1, 0, 0, -1, 0, 0, 1, 1|000100000
-1, 1, 1, 1, 0, 0, -1, 0, 0, 1|000000001
-1, 1, 1, 0, 1, 0, -1, 0, 0, 1|000100010
-1, 1, 1, 0, 0, 1, -1, 0, 0, 1|000100001
-1, 1, 1, 0, 0, 0, -1, 1, 0, 1|000110000
-1, 1, 1, 0, 0, 0, -1, 0, 1, 1|000100000
-1, 1, 1, 1, 0, 0, 0, -1, 0, 1|000000001
-1, 1, 1, 0, 1, 0, 0, -1, 0, 1|000000100
-1, 1, 1, 0, 0, 1, 0, -1, 0, 1|000000001
-1, 1, 1, 0, 0, 0, 1, -1, 0, 1|000010000
-1, 1, 1, 0, 0, 0, 0, -1, 1, 1|000001000
-1, 1, 1, 1, 0, 0, 0, 0, -1, 1|000010110
-1, 1, 1, 0, 1, 0, 0, 0, -1, 1|000101110
-1, 1, 1, 0, 0, 1, 0, 0, -1, 1|000110110
-1, 1, 1, 0, 0, 0, 1, 0, -1, 1|000010000
-1, 1, 1, 0, 0, 0, 0, 1, -1, 1|000010000
-1, 1, -1, 1, 1, 0, 0, 0, 0, 1|000001111
-1, 1, -1, 1, 0, 1, 0, 0, 0, 1|000010000
-1, 1, -1, 1, 0, 0, 1, 0, 0, 1|000000001
-1, 1, -1, 1, 0, 0, 0, 1, 0, 1|000010000
-1, 1, -1, 1, 0, 0, 0, 0, 1, 1|000010010
-1, 1, 0, 1, -1, 1, 0, 0, 0, 1|001000101
-1, 1, 0, 1, -1, 0, 1, 0, 0, 1|000000001
-1, 1, 0, 1, -1, 0, 0, 1, 0, 1|001000101
-1, 1, 0, 1, -1, 0, 0, 0, 1, 1|001001110
-1, 1, 0, 1, 1, -1, 0, 0, 0, 1|000000010
-1, 1, 0, 1, 0, -1, 1, 0, 0, 1|000000001
-1, 1, 0, 1, 0, -1, 0, 1, 0, 1|000010000
-1, 1, 0, 1, 0, -1, 0, 0, 1, 1|000010110
-1, 1, 0, 1, 1, 0, -1, 0, 0, 1|001001011
-1, 1, 0, 1, 0, 1, -1, 0, 0, 1|000010000
-1, 1, 0, 1, 0, 0, -1, 1, 0, 1|000010000
-1, 1, 0, 1, 0, 0, -1, 0, 1, 1|000011000
