0.0|0.0
100.0|442.0
200.0|417.0
300.0|401.0
400.0|499.0
500.0|488.0
600.0|484.0
700.0|490.0
800.0|488.0
900.0|493.0
1000.0|495.0
1100.0|500.0
1200.0|496.0
1300.0|496.0
1400.0|494.0
1500.0|497.0
1600.0|500.0
1700.0|496.0
1800.0|490.0
1900.0|499.0
2000.0|499.0
2100.0|426.0
2200.0|421.0
2300.0|441.0
2400.0|422.0
2500.0|495.0
2600.0|497.0
2700.0|500.0
2800.0|499.0
2900.0|356.0
3000.0|427.0
3100.0|438.0
3200.0|434.0
3300.0|428.0
3400.0|394.0
3500.0|434.0
3600.0|411.0
3700.0|430.0
3800.0|422.0
3900.0|429.0
4000.0|499.0
4100.0|427.0
4200.0|422.0
4300.0|369.0
4400.0|432.0
4500.0|418.0
4600.0|427.0
4700.0|355.0
4800.0|336.0
4900.0|367.0
5000.0|390.0
5100.0|357.0
5200.0|356.0
5300.0|339.0
5400.0|332.0
5500.0|396.0
5600.0|340.0
5700.0|334.0
5800.0|329.0
5900.0|327.0
6000.0|333.0
6100.0|346.0
6200.0|399.0
6300.0|395.0
6400.0|404.0
6500.0|410.0
6600.0|405.0
6700.0|387.0
6800.0|345.0
6900.0|343.0
7000.0|327.0
7100.0|324.0
7200.0|261.0
7300.0|313.0
7400.0|254.0
7500.0|265.0
7600.0|299.0
7700.0|258.0
7800.0|274.0
7900.0|282.0
8000.0|269.0
8100.0|269.0
8200.0|264.0
8300.0|269.0
8400.0|265.0
8500.0|268.0
8600.0|260.0
8700.0|246.0
8800.0|274.0
8900.0|283.0
9000.0|271.0
9100.0|246.0
9200.0|261.0
9300.0|264.0
9400.0|247.0
9500.0|235.0
9600.0|252.0
9700.0|257.0
9800.0|234.0
9900.0|230.0
10000.0|250.0
10100.0|259.0
10200.0|260.0
10300.0|230.0
10400.0|255.0
10500.0|249.0
10600.0|228.0
10700.0|272.0
10800.0|241.0
10900.0|245.0
11000.0|249.0
11100.0|260.0
11200.0|248.0
11300.0|246.0
11400.0|265.0
11500.0|238.0
11600.0|258.0
11700.0|243.0
11800.0|237.0
11900.0|248.0
12000.0|244.0
12100.0|261.0
12200.0|234.0
12300.0|233.0
12400.0|262.0
12500.0|248.0
12600.0|248.0
12700.0|245.0
12800.0|261.0
12900.0|250.0
13000.0|250.0
