0.0|0.0
100.0|492.0
200.0|357.0
300.0|285.0
400.0|378.0
500.0|453.0
600.0|423.0
700.0|367.0
800.0|463.0
900.0|376.0
1000.0|386.0
1100.0|471.0
1200.0|385.0
1300.0|370.0
1400.0|361.0
1500.0|383.0
1600.0|364.0
1700.0|374.0
1800.0|386.0
1900.0|377.0
2000.0|364.0
2100.0|250.0
2200.0|363.0
2300.0|373.0
2400.0|375.0
2500.0|320.0
2600.0|315.0
2700.0|432.0
2800.0|441.0
2900.0|320.0
3000.0|312.0
3100.0|312.0
3200.0|309.0
3300.0|319.0
3400.0|317.0
3500.0|309.0
3600.0|305.0
3700.0|313.0
3800.0|258.0
3900.0|306.0
4000.0|308.0
4100.0|356.0
4200.0|294.0
4300.0|370.0
4400.0|244.0
4500.0|296.0
4600.0|289.0
4700.0|282.0
4800.0|287.0
4900.0|231.0
5000.0|365.0
5100.0|238.0
5200.0|353.0
5300.0|357.0
5400.0|302.0
5500.0|293.0
5600.0|248.0
5700.0|303.0
5800.0|256.0
5900.0|259.0
6000.0|251.0
6100.0|259.0
6200.0|253.0
6300.0|240.0
6400.0|253.0
6500.0|257.0
6600.0|253.0
6700.0|254.0
6800.0|256.0
6900.0|251.0
7000.0|238.0
7100.0|238.0
7200.0|241.0
7300.0|242.0
7400.0|229.0
7500.0|230.0
7600.0|248.0
7700.0|240.0
7800.0|240.0
7900.0|265.0
8000.0|256.0
8100.0|263.0
8200.0|259.0
8300.0|243.0
8400.0|247.0
8500.0|246.0
8600.0|236.0
8700.0|240.0
8800.0|254.0
8900.0|240.0
9000.0|262.0
9100.0|248.0
9200.0|242.0
9300.0|239.0
9400.0|229.0
9500.0|227.0
9600.0|249.0
9700.0|232.0
9800.0|221.0
9900.0|242.0
10000.0|233.0
10100.0|234.0
10200.0|234.0
10300.0|238.0
10400.0|255.0
10500.0|250.0
10600.0|254.0
10700.0|242.0
10800.0|224.0
10900.0|220.0
11000.0|227.0
11100.0|226.0
11200.0|231.0
11300.0|228.0
11400.0|225.0
11500.0|241.0
11600.0|228.0
11700.0|236.0
11800.0|226.0
11900.0|250.0
12000.0|241.0
12100.0|243.0
12200.0|238.0
12300.0|237.0
12400.0|236.0
12500.0|249.0
12600.0|245.0
12700.0|246.0
12800.0|250.0
12900.0|233.0
13000.0|244.0
13100.0|238.0
13200.0|244.0
13300.0|242.0
13400.0|237.0
13500.0|239.0
13600.0|245.0
13700.0|244.0
13800.0|245.0
13900.0|234.0
14000.0|237.0
14100.0|235.0
14200.0|230.0
14300.0|229.0
14400.0|237.0
14500.0|235.0
14600.0|245.0
14700.0|238.0
14800.0|239.0
14900.0|240.0
15000.0|248.0
15100.0|241.0
15200.0|249.0
15300.0|238.0
15400.0|247.0
15500.0|240.0
15600.0|235.0
15700.0|246.0
15800.0|234.0
15900.0|243.0
16000.0|239.0
16100.0|244.0
16200.0|243.0
16300.0|244.0
16400.0|240.0
16500.0|246.0
16600.0|245.0
16700.0|248.0
16800.0|243.0
16900.0|249.0
17000.0|244.0
17100.0|246.0
17200.0|246.0
17300.0|246.0
17400.0|249.0
17500.0|247.0
17600.0|247.0
17700.0|247.0
17800.0|244.0
17900.0|247.0
18000.0|248.0
18100.0|241.0
18200.0|247.0
18300.0|243.0
18400.0|244.0
18500.0|247.0
18600.0|248.0
18700.0|242.0
18800.0|263.0
18900.0|248.0
19000.0|258.0
19100.0|260.0
19200.0|245.0
19300.0|246.0
19400.0|249.0
19500.0|246.0
19600.0|259.0
19700.0|257.0
19800.0|250.0
19900.0|248.0
20000.0|249.0
20100.0|242.0
20200.0|247.0
20300.0|249.0
20400.0|260.0
20500.0|256.0
20600.0|266.0
20700.0|239.0
20800.0|242.0
20900.0|248.0
21000.0|256.0
21100.0|242.0
21200.0|248.0
21300.0|245.0
21400.0|247.0
21500.0|243.0
21600.0|241.0
21700.0|246.0
21800.0|245.0
21900.0|244.0
22000.0|242.0
22100.0|263.0
22200.0|248.0
22300.0|244.0
22400.0|261.0
22500.0|245.0
22600.0|261.0
22700.0|244.0
22800.0|243.0
22900.0|246.0
23000.0|265.0
23100.0|245.0
23200.0|263.0
23300.0|247.0
23400.0|243.0
23500.0|260.0
23600.0|267.0
23700.0|258.0
23800.0|255.0
23900.0|278.0
24000.0|273.0
24100.0|273.0
24200.0|273.0
24300.0|286.0
24400.0|277.0
24500.0|292.0
24600.0|276.0
24700.0|275.0
24800.0|273.0
24900.0|280.0
25000.0|276.0
25100.0|272.0
25200.0|280.0
25300.0|280.0
25400.0|258.0
25500.0|260.0
25600.0|260.0
25700.0|273.0
25800.0|260.0
25900.0|254.0
26000.0|278.0
26100.0|284.0
26200.0|277.0
26300.0|275.0
26400.0|281.0
26500.0|283.0
26600.0|267.0
26700.0|280.0
26800.0|285.0
26900.0|270.0
27000.0|272.0
27100.0|287.0
27200.0|278.0
27300.0|283.0
27400.0|286.0
27500.0|279.0
27600.0|265.0
27700.0|284.0
27800.0|283.0
27900.0|276.0
28000.0|274.0
28100.0|275.0
28200.0|280.0
28300.0|264.0
28400.0|282.0
28500.0|277.0
28600.0|280.0
28700.0|276.0
28800.0|280.0
28900.0|290.0
29000.0|276.0
29100.0|283.0
29200.0|259.0
29300.0|280.0
29400.0|283.0
29500.0|282.0
29600.0|296.0
29700.0|274.0
29800.0|288.0
29900.0|276.0
30000.0|337.0
